item_id,statement_guid,property_id,wikidata_value,meta_wikidata_value,external_value,external_url,type
Q87612,q87612$CA4300FB-24BE-4353-8A88-AA2AF186544E,P570,1992-10-03,Q1985727,1992-10-23,https://musicbrainz.org/artist/706712fe-c521-463d-9980-da07244e5245,statement
Q88296,Q88296$C9E7B1BE-37DC-4678-932A-C3E1CAEDCC8E,P570,1974-10-02,Q1985727,1974-10-03,https://musicbrainz.org/artist/ecf7afb9-b023-4a0b-abe5-2a15d06718ef,statement
Q88869,Q88869$2C3117DB-1F03-4947-B85C-AA8A15A8079B,P570,2004-01-01,Q1985727,2004-02-14,https://musicbrainz.org/artist/ca5615ac-6827-48c0-90b6-4018c362d29f,statement
Q896638,Q896638$48E1AFE8-D458-4A90-B87A-45C4A6673A31,P570,1932-06-20,Q1985727,1932-01-20,https://musicbrainz.org/artist/732d9dd9-e57e-44bf-b87f-eaeb396d5da6,statement
Q896694,Q896694$7250F7EB-2E6A-4523-8CF1-86609C5294A7,P570,1988-07-12,Q1985727,1988-06-12,https://musicbrainz.org/artist/6f45d29d-36ac-46ba-b3e6-1337e13b91ca,statement
Q90057,Q90057$c0484bd2-4928-865a-c0d8-68b9555b03c9,P570,2024-02-10,Q1985727,2024-02-13,https://musicbrainz.org/artist/e097dda2-beb8-48f2-b6c1-3f2ea1a0f94c,statement
Q90717,Q90717$F59DFDE2-9BF7-4B85-A67B-3B97E067F9F4,P570,1977-12-22,Q1985727,1977-12-02,https://musicbrainz.org/artist/a08f9e54-af9a-4fb7-8602-5f9515582d78,statement
Q90717,Q90717$F59DFDE2-9BF7-4B85-A67B-3B97E067F9F4,P570,1977-12-22,Q1985727,1977-12-02,https://musicbrainz.org/artist/a08f9e54-af9a-4fb7-8602-5f9515582d78,statement
Q90722,Q90722$DFC2645F-6ADC-4374-AC15-B9E05CF94676,P570,1976-06-21,Q1985727,1976-07-21,https://musicbrainz.org/artist/2813b833-626b-414d-a92c-a1bd86f6df47,statement
Q90722,Q90722$DFC2645F-6ADC-4374-AC15-B9E05CF94676,P570,1976-06-21,Q1985727,1976-07-21,https://musicbrainz.org/artist/2813b833-626b-414d-a92c-a1bd86f6df47,statement
Q90887,Q90887$79C3C41B-C352-414E-AB30-D5ABADC16035,P570,1988-01-01,Q1985727,1988-05-31,https://musicbrainz.org/artist/0fa1dca7-76e6-4dc5-9a7b-3eb3634af0b1,statement
Q91019,Q91019$B85D670F-E6B8-485C-8DE8-AB1CEFD01341,P570,1978,Q1985727,1988,https://musicbrainz.org/artist/9fa12fc2-e1c1-441c-b4d7-2ec8e3d9d387,statement
Q91232,Q91232$6B8B97C8-2B58-4C58-BB21-B39F7A3BABB2,P570,1988-01-01,Q1985727,1988-03-17,https://musicbrainz.org/artist/601513b5-d738-4f48-992f-528b1063399e,statement
Q916847,Q916847$8B07B8BD-3915-4161-9011-6542E50E3404,P570,1931-01-11,Q1985727,1931-01-10,https://musicbrainz.org/artist/c3e0c775-0b5f-4b93-8c67-47d4c156546e,statement
Q91791,Q91791$7e37d127-3933-4146-a335-fcdebd73c624,P570,2019-04-19,Q1985727,2019-04-20,https://musicbrainz.org/artist/a605195a-bd5c-484a-934a-6f3c9c07f646,statement
Q92064,Q92064$5B9E1863-9104-418F-99D7-13809CECB6C5,P570,1717-04-03,Q1985727,1716-04-13,https://musicbrainz.org/artist/6b49122d-8bca-44d0-9552-ff0b10a9f635,statement
Q92213,Q92213$8ED7098C-D632-4DC8-BFDA-C379C507B61A,P570,1608-12-29,Q1985727,1608-12-19,https://musicbrainz.org/artist/53d8767e-80a5-4c94-bc49-913f529ecd02,statement
Q92448,Q92448$4CB06747-0DDC-4743-B217-4AA6D8790607,P570,1618-01-01,Q1985727,1618-01-18,https://musicbrainz.org/artist/bb5fb935-7744-415a-9490-bc09f027a453,statement
Q92458,Q92458$3923F501-D1C1-4621-A4AB-0A31110D9610,P570,1681-01-01,Q1985727,1681-06-27,https://musicbrainz.org/artist/088ee7a4-2c68-49eb-b0fd-46cd092387fc,statement
Q92467,Q92467$2D8659FA-F1E0-4CEB-98DD-58A1B5E42445,P570,1890-01-01,Q1985727,1890-11-09,https://musicbrainz.org/artist/ac2322aa-cafb-4168-8620-c034a7e65dfb,statement
Q94935144,Q94935144$3180ACE5-171A-49AD-833B-49CB65EAFAE4,P570,2018-00-00,Q1985727,2018-03-11,https://musicbrainz.org/artist/14a24656-5df4-4e1a-81b3-5093bbcf4a23,statement
Q96224,Q96224$D7D6F121-CCD7-4ABF-99D7-66F3922CD050,P570,1967-04-27,Q1985727,1967-04-22,https://musicbrainz.org/artist/aa44dd33-08fd-4989-81ac-b671fc91206a,statement
Q96324,Q96324$6cdb93d5-432c-676a-47eb-aabb81e0cf4a,P570,2016-03-16,Q1985727,2016-03-17,https://musicbrainz.org/artist/757bdef7-83be-4ad5-91a1-1ed8bb4fad82,statement
Q96847,Q96847$73E9E995-30C3-4B6F-8414-8725CEF4F64C,P570,1959-01-01,Q1985727,1959-04-13,https://musicbrainz.org/artist/187a0c88-8dc0-4fbe-882b-7526a6239cb8,statement
Q96923,q96923$9EB106F9-8E60-4F87-AB15-F4D5E1BFF592,P570,2003-06-15,Q1985727,2003-06-14,https://musicbrainz.org/artist/e1f52e5b-7f77-4d5d-b6bb-58f60c5e92ef,statement
Q96923,q96923$9EB106F9-8E60-4F87-AB15-F4D5E1BFF592,P570,2003-06-15,Q1985727,2003-06-14,https://musicbrainz.org/artist/e1f52e5b-7f77-4d5d-b6bb-58f60c5e92ef,statement
Q97025,Q97025$9D2050D9-1ABD-46BB-AB42-DD84FBA6CA25,P570,1889-01-01,Q1985727,1889-12-15,https://musicbrainz.org/artist/93d1a670-feb2-4fe2-b65c-de1b7e09dca9,statement
Q973747,Q973747$67BA3CAD-BFC8-42F6-9A09-596BDDC79098,P570,1970-08-06,Q1985727,1970-08-07,https://musicbrainz.org/artist/0b27b87a-d52c-4020-9a8a-7c8933ff01e9,statement
Q97397,Q97397$d7a13a50-4fc5-b69b-126a-472a368e3a7e,P570,2014-03-16,Q1985727,2014-03-17,https://musicbrainz.org/artist/3fea61c3-0571-4648-93e0-1b821578b728,statement
Q97397,Q97397$d7a13a50-4fc5-b69b-126a-472a368e3a7e,P570,2014-03-16,Q1985727,2014-03-17,https://musicbrainz.org/artist/3fea61c3-0571-4648-93e0-1b821578b728,statement
Q97489,Q97489$E1DCB054-3C30-40E1-9796-9907EB22EDBE,P570,2023-01-19,Q1985727,2023-01-18,https://musicbrainz.org/artist/955eb761-5e36-4613-a773-73bfdff843dc,statement
Q98052,Q98052$35336274-3371-43CD-88D4-0B5D0596FAB9,P570,2013-01-01,Q1985727,2013-09-19,https://musicbrainz.org/artist/f697cc54-a7c9-4fe3-a1b7-c0e7c7190dbf,statement
Q98052,Q98052$35336274-3371-43CD-88D4-0B5D0596FAB9,P570,2013-01-01,Q1985727,2013-09-19,https://musicbrainz.org/artist/f697cc54-a7c9-4fe3-a1b7-c0e7c7190dbf,statement
Q98121,Q98121$38A84C5E-B2E7-4FAE-9239-1732D3D70C33,P570,1961-01-01,Q1985727,1961-04-28,https://musicbrainz.org/artist/c9bdb6e2-0d0d-4b72-acf7-3f979efc1f28,statement
Q98224,Q98224$8A34A394-1F91-4A3C-A6F8-A0465E8649C7,P570,1955-12-21,Q1985727,1955-12-22,https://musicbrainz.org/artist/77147136-bbd4-4c3f-afdb-b025e77c3638,statement
Q98224,Q98224$8A34A394-1F91-4A3C-A6F8-A0465E8649C7,P570,1955-12-21,Q1985727,1955-12-22,https://musicbrainz.org/artist/77147136-bbd4-4c3f-afdb-b025e77c3638,statement
Q98273,Q98273$5B8CA8E6-753F-4014-8D26-D0AA0A71A9FF,P570,2016-07-07,Q1985727,2016-07-16,https://musicbrainz.org/artist/17756fa3-c126-42ec-a771-71f84593179e,statement
Q98297,Q98297$C93471FB-A188-4B87-A372-84ED3A877D9C,P570,1683-08-10,Q1985727,1683-10-08,https://musicbrainz.org/artist/91a6d63a-eb56-4b93-8eea-c3bc969cd242,statement
Q98455,Q98455$35EEF636-1D78-4178-B0DE-265091611D9D,P570,1813-01-01,Q1985727,1813-05-27,https://musicbrainz.org/artist/9338a860-34fd-4e29-aa0d-031afe43eb05,statement
Q98776,Q98776$60400B3D-585E-4D0F-9A1D-372F707FF111,P570,1995-01-01,Q1985727,1995-04-09,https://musicbrainz.org/artist/6b96792b-5063-4e2b-a0ce-22a676cc2e10,statement
Q99394,Q99394$11C6D275-67F0-43F7-B7BE-72ABDA1A6607,P570,1833-05-03,Q1985727,1833-03-03,https://musicbrainz.org/artist/3e72114c-a1d6-4429-9fb0-d17b3ed811c9,statement
Q99960837,Q99960837$10435719-2b1c-4faf-9c9a-5a84455b2184,P570,2020-09-27,Q1985727,2020-09-28,https://musicbrainz.org/artist/3ff6495b-d5f6-44ef-98b9-1b5440edbf73,statement
